142.639	0.00147037	0.001375	93.5139	16	11
149.495	0.00147068	0.001375	93.4941	16	11
157.623	0.00147097	0.001375	93.476	16	11
165.867	0.00147129	0.001375	93.4552	16	11
172.854	0.0014713	0.001375	93.4548	16	11
180.162	0.00147192	0.001375	93.4154	16	11
185.736	0.00147192	0.001375	93.4154	16	11
192.896	0.00147192	0.001375	93.4154	16	11
202.358	0.00147192	0.001375	93.4154	16	11
212.67	0.00551336	0.003375	61.2149	98	27
223.702	0.00558712	0.003875	69.3559	176	31
234.66	0.00558987	0.003875	69.3218	166	31
246.098	0.00559288	0.003875	69.2846	166	31
257.058	0.00559288	0.003875	69.2846	166	31
268.109	0.00559288	0.003875	69.2846	166	31
279.593	0.0055949	0.003875	69.2596	166	31
289.398	0.0055949	0.003875	69.2596	166	31
299.441	0.0055949	0.003875	69.2596	166	31
306.147	0.0055949	0.003875	69.2596	166	31
310.898	0.0055949	0.003875	69.2596	166	31
314.948	0.0055949	0.003875	69.2596	166	31
326.387	0.0055949	0.003875	69.2596	166	31
337.576	0.0055949	0.003875	69.2596	166	31
350.541	0.0055949	0.003875	69.2596	166	31
363.748	0.0055949	0.003875	69.2596	166	31
377.104	0.0055949	0.003875	69.2596	166	31
391.49	0.0055949	0.003875	69.2596	166	31
407.306	0.0055949	0.003875	69.2596	166	31
414.937	0.0055949	0.003875	69.2596	166	31
419.682	0.0055949	0.003875	69.2596	166	31
424.055	0.0055949	0.003875	69.2596	166	31
426.335	0.0055949	0.003875	69.2596	166	31
429.436	0.0055949	0.003875	69.2596	166	31
432.176	0.0055949	0.003875	69.2596	166	31
439.834	0.0055949	0.003875	69.2596	166	31
451.354	0.0055949	0.003875	69.2596	166	31
468.862	0.00573661	0.004375	76.2645	194	35
485.134	0.00575547	0.004375	76.0146	195	35
502.848	0.00577017	0.004375	75.821	195	35
519.91	0.00577127	0.004375	75.8065	195	35
527.237	0.00577127	0.004375	75.8065	195	35
535.289	0.00577127	0.004375	75.8065	195	35
540.787	0.00577127	0.004375	75.8065	195	35
547.869	0.00577127	0.004375	75.8065	195	35
554.218	0.00577127	0.004375	75.8065	195	35
563.028	0.00577127	0.004375	75.8065	195	35
572.299	0.00577127	0.004375	75.8065	195	35
581.51	0.00577127	0.004375	75.8065	195	35
590.928	0.00577127	0.004375	75.8065	195	35
599.301	0.00577127	0.004375	75.8065	195	35
605.529	0.00577127	0.004375	75.8065	195	35
611.852	0.00577127	0.004375	75.8065	195	35
621.503	0.00577127	0.004375	75.8065	195	35
631.161	0.00577127	0.004375	75.8065	195	35
640.044	0.00577127	0.004375	75.8065	195	35
649.125	0.00577127	0.004375	75.8065	195	35
658.437	0.00577127	0.004375	75.8065	195	35
666.564	0.00577127	0.004375	75.8065	195	35
683.859	0.00577127	0.004375	75.8065	195	35
699.836	0.00577127	0.004375	75.8065	195	35
706.62	0.00577127	0.004375	75.8065	195	35
713.506	0.00577127	0.004375	75.8065	195	35
720.103	0.00577127	0.004375	75.8065	195	35
726.876	0.00577127	0.004375	75.8065	195	35
733.773	0.00577127	0.004375	75.8065	195	35
742.651	0.00577127	0.004375	75.8065	195	35
749.51	0.00577127	0.004375	75.8065	195	35
755.805	0.00577127	0.004375	75.8065	195	35
762.105	0.00577127	0.004375	75.8065	195	35
768.457	0.00577127	0.004375	75.8065	195	35
774.778	0.00577127	0.004375	75.8065	195	35
780.914	0.00577127	0.004375	75.8065	195	35
786.93	0.00577127	0.004375	75.8065	195	35
793.062	0.00577127	0.004375	75.8065	195	35
799.138	0.00577127	0.004375	75.8065	195	35
807.529	0.00577127	0.004375	75.8065	195	35
828.064	0.00629074	0.004375	69.5466	206	35
847.345	0.00630359	0.004375	69.4049	226	35
853.84	0.00630359	0.004375	69.4049	226	35
860.37	0.00630359	0.004375	69.4049	226	35
867.068	0.00630359	0.004375	69.4049	226	35
873.612	0.00630359	0.004375	69.4049	226	35
