202.44	0.000371024	0.00125	336.905	11	10
212.756	0.000371024	0.00125	336.905	11	10
223.786	0.000371024	0.00125	336.905	11	10
234.744	0.000371024	0.00125	336.905	11	10
246.182	0.000371024	0.00125	336.905	11	10
257.134	0.000371024	0.00125	336.905	11	10
268.199	0.000371024	0.00125	336.905	11	10
279.683	0.000371024	0.00125	336.905	11	10
289.498	0.0630031	0.003375	5.35688	54	27
299.537	0.0630031	0.011875	18.8483	377	95
306.235	0.0630031	0.011875	18.8483	377	95
310.991	0.0630031	0.011875	18.8483	377	95
315.044	0.0630031	0.011875	18.8483	377	95
326.476	0.0630031	0.011875	18.8483	377	95
337.663	0.0630031	0.011875	18.8483	377	95
350.626	0.0630031	0.011875	18.8483	377	95
363.841	0.0630031	0.011875	18.8483	377	95
377.194	0.0630031	0.011875	18.8483	377	95
391.584	0.0630031	0.011875	18.8483	377	95
407.398	0.0630031	0.011875	18.8483	377	95
415.013	0.0630031	0.011875	18.8483	377	95
419.756	0.0630031	0.011875	18.8483	377	95
424.141	0.0630031	0.011875	18.8483	377	95
426.413	0.0630031	0.011875	18.8483	377	95
429.516	0.0630031	0.011875	18.8483	377	95
432.251	0.0630031	0.011875	18.8483	377	95
439.919	0.0630031	0.011875	18.8483	377	95
451.428	0.0630031	0.011875	18.8483	377	95
468.951	0.0630031	0.011875	18.8483	377	95
485.214	0.0630031	0.011875	18.8483	377	95
502.919	0.0630031	0.011875	18.8483	377	95
519.987	0.0630031	0.011875	18.8483	377	95
527.311	0.0630031	0.011875	18.8483	377	95
535.368	0.0630031	0.011875	18.8483	377	95
540.862	0.0630031	0.011875	18.8483	377	95
547.944	0.0630031	0.011875	18.8483	377	95
554.292	0.0630031	0.011875	18.8483	377	95
563.107	0.0630031	0.011875	18.8483	377	95
572.381	0.0630031	0.011875	18.8483	377	95
581.59	0.0630031	0.011875	18.8483	377	95
591.009	0.0630031	0.011875	18.8483	377	95
599.383	0.0630031	0.011875	18.8483	377	95
605.614	0.0630031	0.011875	18.8483	377	95
611.934	0.0630031	0.011875	18.8483	377	95
621.618	0.0630344	0.025875	41.0491	383	207
631.26	0.0631623	0.025875	40.966	272	207
640.147	0.0631701	0.02625	41.5545	190	210
649.218	0.0631746	0.02625	41.5515	190	210
658.524	0.0631965	0.02625	41.5372	197	210
666.656	0.0631965	0.02625	41.5372	197	210
683.955	0.0631965	0.02625	41.5372	197	210
699.929	0.0631965	0.02625	41.5372	197	210
706.715	0.0631965	0.02625	41.5372	197	210
713.596	0.0631965	0.02625	41.5372	197	210
720.197	0.0631965	0.02625	41.5372	197	210
726.973	0.0631965	0.02625	41.5372	197	210
733.864	0.0631965	0.02625	41.5372	197	210
742.742	0.0631965	0.02625	41.5372	162	210
749.627	0.0631965	0.02625	41.5372	162	210
755.905	0.0631965	0.02625	41.5372	162	210
762.21	0.0631965	0.02625	41.5372	162	210
768.551	0.0631965	0.02625	41.5372	162	210
774.871	0.0631965	0.02625	41.5372	162	210
781.02	0.0631965	0.02625	41.5372	162	210
787.021	0.0631965	0.02625	41.5372	162	210
793.157	0.0631965	0.02625	41.5372	162	210
799.236	0.0631965	0.02625	41.5372	162	210
807.626	0.0632143	0.02625	41.5255	197	210
