74.979	0.55946	0.00975	1.74275	238	78
96.393	0.616464	0.028	4.54204	400	224
108.191	0.699957	0.0516248	7.37543	1327	413
116.871	0.699957	0.0516248	7.37543	1327	413
137.106	0.699957	0.0516248	7.37543	1327	413
143.34	0.699957	0.0516248	7.37543	1327	413
151.152	0.699957	0.0516248	7.37543	1327	413
157.622	0.699957	0.0516248	7.37543	1327	413
158.438	0.699957	0.0516248	7.37543	1327	413
175.605	0.699957	0.0516248	7.37543	1327	413
194.042	0.699957	0.0516248	7.37543	1327	413
199.437	0.699957	0.0516248	7.37543	1327	413
203.925	0.699957	0.0516248	7.37543	1327	413
206.912	0.699957	0.0516248	7.37543	1327	413
